dismissal_dataset_id,coname,gvkey,fyear,co_per_rol,exec_fullname,departure_code,CEO_left_due_to
767,CHURCHILL DOWNS INC,3028,2014,53503,Robert L. Evans,5,Retired
772,CINCINNATI BELL INC,3036,2003,19089,Kevin W. Mooney,5,Retired
773,CINCINNATI BELL INC,3036,2012,19090,John F. Cassidy,5,Retired
774,CINCINNATI BELL INC,3036,2016,43287,Theodore H. Torbeck,5,Retired
776,DUKE ENERGY OHIO INC,3039,2005,30197,James E. Rogers Jr.,5,Retired
777,MILACRON INC,3041,2000,531,Daniel J. Meyer,5,Retired
778,MILACRON INC,3041,2007,5271,Ronald D. Brown,5,Retired
781,CIRCUIT CITY STORES INC,3054,2005,9963,W. Alan McCollough,5,Retired
784,CINTAS CORP,3062,2002,2901,Robert J. Kohlhepp,5,Retired
788,MANDALAY RESORT GROUP,3063,2003,9487,Michael S. Ensign,7,Other
791,CITY NATIONAL CORP,3082,2014,9489,Russell D. Goldsmith II,5,Retired
793,CLAIRES STORES INC,3087,2003,16935,Marla L. Schaefer,7,Other
794,CLAIRES STORES INC,3087,2006,16936,E. Bonnie Schaefer,7,Other
796,CLAIRES STORES INC,3087,2012,38875,James G. Conroy,5,Retired
803,CLARCOR INC,3093,2011,9492,Norman E. Johnson,5,Retired
804,CLARCOR INC,3093,2015,43289,Christopher L. Conway,7,Other
807,IHEARTMEDIA INC,3105,2004,12014,L. Lowry Mays,5,Retired
808,IHEARTMEDIA INC,3105,2010,12015,Mark Pitman Mays,7,Other
810,IHEARTMEDIA INC,3105,2011,45089,Robert W. Pittman,7,Other
814,CLEVELAND-CLIFFS INC,3107,2006,2929,John S. Brinzo,5,Retired
818,CLOROX CO/DE,3121,2003,553,G. Craig Sullivan,5,Retired
820,CLOROX CO/DE,3121,2014,34365,Donald R. Knauss,5,Retired
821,CLOROX CO/DE,3121,2018,49535,Benno O. Dorer,5,Retired
822,ALL AMERICAN GROUP INC,3126,2006,17619,Claire C. Skinner,5,Retired
823,ALL AMERICAN GROUP INC,3126,2010,22006,Richard M. Lavers,7,Other
831,COCA-COLA CO,3144,2003,13861,Douglas N. Daft,5,Retired
832,COCA-COLA CO,3144,2007,568,Edward Neville Isdell,5,Retired
835,COEUR MINING INC,3153,2011,5812,Dennis E. Wheeler,5,Retired
838,COHERENT INC,3157,2002,9500,Bernard J. Couillaud,5,Retired
841,COHU INC,3158,2014,18377,James A. Donahue,5,Retired
843,COLGATE-PALMOLIVE CO,3170,2007,569,Reuben Mark,5,Retired
844,COLGATE-PALMOLIVE CO,3170,2017,23709,Ian M. Cook,5,Retired
851,AON PLC,3221,2004,2931,Patrick G. Ryan,5,Retired
853,COMCAST CORP,3226,2002,582,Ralph Joel Roberts,5,Retired
859,COMDISCO HOLDING CO INC,3230,2004,26346,Ronald C. Mishler,7,Other
860,COMDISCO HOLDING CO INC,3230,2015,29855,Randolph I. Thornton Jr.,5,Retired
862,COMERICA INC,3231,2001,2941,Eugene A. Miller,5,Retired
863,COMERICA INC,3231,2018,9504,Ralph W. Babb Jr.,5,Retired
864,COMMERCE BANCSHARES INC,3238,2018,10850,David W. Kemper,5,Retired
867,CITIGROUP INC,3243,2003,586,Sanford I. Weill,5,Retired
871,COMMERCIAL METALS,3246,2006,5828,Stanley A. Rabin,5,Retired
873,COMMERCIAL METALS,3246,2017,43049,Joseph Alvarado,5,Retired
884,AVIS BUDGET GROUP INC,3278,2006,14428,Henry R. Silverman,5,Retired
885,AVIS BUDGET GROUP INC,3278,2015,28415,Ronald L. Nelson,5,Retired
886,AVIS BUDGET GROUP INC,3278,2017,34381,Larry D. De Shon,5,Retired
888,COMPAQ COMPUTER CORP,3282,2001,18537,Michael D. Capellas,7,Other
893,CA INC,3310,2004,29623,Kenneth D. Cron,7,Other
894,CA INC,3310,2009,29622,John A. C. Swainson,5,Retired
895,CA INC,3310,2012,42680,William E. McCracken,5,Retired
896,CA INC,3310,2017,47701,Michael P. Gregoire,7,Other
897,ARTESYN TECHNOLOGIES INC,3333,2004,17877,Joseph M. O'Donnell,5,Retired
899,DXC TECHNOLOGY COMPANY,3336,2006,613,Van B. Honeycutt,5,Retired
900,DXC TECHNOLOGY COMPANY,3336,2011,23971,Michael W. Laphen,5,Retired
903,COMPUTER TASK GROUP INC,3342,2001,21984,Darrell L. Jennings,5,Retired
906,COMPUTER TASK GROUP INC,3342,2019,25792,Arthur W. Crumlish,5,Retired
907,COMTECH TELECOMMUN,3358,2014,29859,Fred Kornberg,5,Retired
908,COMTECH TELECOMMUN,3358,2016,51701,Stanton David Sloane,7,Other
911,CONAGRA BRANDS INC,3362,2004,13292,Bruce C. Rohde,5,Retired
914,CONCORD EFS INC,3373,2002,15723,Dan M. Palmer,5,Retired
915,CT COMMUNICATIONS INC,3376,2006,32776,Michael R. Coltrane,7,Other
916,SHUTTERSTOCK INC,3382,2017,53515,Jonathan Oringer,5,Retired
918,CONSOLIDATED EDISON INC,3413,2005,622,Eugene R. McGrath,5,Retired
919,CONSOLIDATED EDISON INC,3413,2013,21547,Kevin G. Burke,5,Retired
922,CON-WAY INC,3416,2003,631,Gregory L. Quesnel,5,Retired
923,CON-WAY INC,3416,2004,28630,W. Keith Kennedy Jr.,7,Other
924,CON-WAY INC,3416,2014,28632,Douglas W. Stotlar,7,Other
936,CMS ENERGY CORP,3439,2004,25424,Kenneth Whipple,5,Retired
937,CMS ENERGY CORP,3439,2009,12653,David W. Joos,5,Retired
938,CMS ENERGY CORP,3439,2015,29281,John G. Russell,5,Retired
945,CERIDIAN CORP,3480,2006,651,Ronald L. Turner,5,Retired
946,CERIDIAN CORP,3480,2008,33597,Kathryn Vanstrom Marinello,6,New Opportunity
949,COOPER INDUSTRIES PLC,3497,2004,659,H. John Riley Jr.,5,Retired
950,COOPER INDUSTRIES PLC,3497,2011,25045,Kirk S. Hachigian,7,Other
953,COOPER TIRE & RUBBER CO,3502,2006,18676,Thomas A. Dattilo,5,Retired
956,COOPER COS INC (THE),3504,2007,13887,A. Thomas Bender,5,Retired
957,COOPER COMPANIES INC,3504,2017,13891,Robert S. Weiss,5,Retired
960,MOLSON COORS BREWING CO,3505,2002,668,Peter H. Coors,5,Retired
961,MOLSON COORS BREWING CO,3505,2007,669,W. Leo Kiely III,5,Retired
962,MOLSON COORS BREWING CO,3505,2014,28994,Peter S. Swinburn,5,Retired
963,MOLSON COORS BREWING CO,3505,2017,37210,Mark R. Hunter,5,Retired
968,CORNING INC,3532,2000,678,Roger G. Ackerman,5,Retired
969,CORNING INC,3532,2001,11933,John W. Loose,5,Retired
970,CORNING INC,3532,2004,677,James R. Houghton,5,Retired
973,COUNTRYWIDE FINANCIAL CORP,3555,2007,11429,Angelo Robert Mozilo,7,Other
974,COUSINS PROPERTIES INC,3562,2008,34573,Thomas D. Bell Jr.,5,Retired
975,COUSINS PROPERTIES INC,3562,2018,34576,Lawrence L. Gellerstedt III,5,Retired
976,CRACKER BARREL OLD CTRY STOR,3570,2001,2978,Dan W. Evins,5,Retired
979,CRANE CO,3580,2000,682,Robert S. Evans,5,Retired
980,CRANE CO,3580,2013,18242,Eric Carson Fast,5,Retired
985,CHEMTURA CORP,3607,2003,2983,Vincent A. Calarco,5,Retired
986,CHEMTURA CORP,3607,2008,28870,Robert L. Wood,5,Retired
987,CHEMTURA CORP,3607,2016,38362,Craig A. Rogerson,7,Other
990,COSTA INC -CL A,3612,2012,19064,David G. Whalen,7,Other
991,CROWN HOLDINGS INC,3619,2000,693,William Joseph Avery,5,Retired
992,CROWN HOLDINGS INC,3619,2015,12087,John W. Conway Jr.,5,Retired
995,CUBIC CORP,3639,2014,26045,William W. Boyle MBA,5,Retired
998,CULLEN/FROST BANKERS INC,3643,2015,5861,Richard W. Evans Jr.,5,Retired
1002,CUMMINS INC,3650,2011,700,Theodore M. Solso,5,Retired
1005,CURTISS-WRIGHT CORP,3662,2013,23358,Martin R. Benante,5,Retired
1009,DST SYSTEMS INC,3707,2017,38903,Stephen C. Hooley,7,Other
1010,WENDY'S CO,3708,2006,5865,Nelson Peltz,5,Retired
1011,WENDY'S CO,3708,2011,17092,Roland C. Smith,5,Retired
1012,WENDY'S CO,3708,2015,45115,Emil J. Brolick,5,Retired
1018,DANA INC,3734,2010,38905,James E. Sweetnam,5,Retired
1019,DANA INC,3734,2010,37840,John M. Devine,7,Other
1020,DANA INC,3734,2015,45120,Roger J. Wood,5,Retired
1022,DANAHER CORP,3735,2000,2994,George M. Sherman,5,Retired
1023,DANAHER CORP,3735,2014,12655,H. Lawrence Culp Jr.,5,Retired
1024,DANAHER CORP,3735,2017,34148,Thomas P. Joyce Jr.,5,Retired
1037,DPL INC,3814,2002,8869,Allen M. Hill,5,Retired
1039,DPL INC,3814,2006,28209,James V. Mahoney,5,Retired
1040,DPL INC,3814,2011,32589,Paul M. Barbas,7,Other
1041,DEAN FOODS CO -OLD,3821,2000,3010,Howard M. Dean,7,Other
1043,DEERE & CO,3835,2009,20840,Robert W. Lane,5,Retired
1044,DEERE & CO,3835,2018,32047,Samuel R. Allen,5,Retired
1048,DELTA AIR LINES INC,3851,2007,29277,Gerald Grinstein,5,Retired
1049,DELTA AIR LINES INC,3851,2015,34557,Richard H. Anderson,5,Retired
1052,DELUXE CORP,3863,2000,8877,John A. Blanchard III,7,Other
1053,DELUXE CORP,3863,2005,12324,Lawrence J. Mosner,5,Retired
1054,DELUXE CORP,3863,2018,32718,Lee J. Schram,5,Retired
1057,DTE ENERGY CO,3897,2010,4748,Anthony F. Earley Jr.,5,Retired
1059,ADTALEM GLOBAL EDUCATION INC,3905,2003,8880,Dennis J. Keller,5,Retired
1060,ADTALEM GLOBAL EDUCATION INC,3905,2006,8881,Ronald L. Taylor,5,Retired
1065,DIAGNOSTIC PRODUCTS CORP,3917,2005,5295,Michael Ziering,7,Other
1066,DRS TECHNOLOGIES INC,3918,2007,26272,Mark S. Newman,5,Retired
1070,PYXUS INTERNATIONAL INC,3937,2006,13576,Brian J. Harker,5,Retired
1071,PYXUS INTERNATIONAL INC,3937,2010,31383,Robert E. Harrison,5,Retired
1072,PYXUS INTERNATIONAL INC,3937,2012,44383,Mark W. Kehaya,7,Other
1082,VERITAS DGC INC,3949,2005,29511,Thierry Pilenko,7,Other
1086,DIODES INC,3969,2004,30855,C. H. Chen,5,Retired
1088,DIONEX CORP,3971,2002,5883,A. Blaine Bowman,5,Retired
1089,DIONEX CORP,3971,2009,26345,Lukas Braunschweiler,6,New Opportunity
1090,DIONEX CORP,3971,2010,38911,Franklin R. Witney Ph.D.,7,Other
1092,DISNEY (WALT) CO,3980,2018,20714,Robert A. Iger,5,Retired
1095,DOLLAR GENERAL CORP,4016,2006,27516,David A. Perdue Jr.,7,Other
1096,DOLLAR GENERAL CORP,4016,2007,35401,David L. Bere,7,Other
1097,DOLLAR GENERAL CORP,4016,2014,35400,Richard W. Dreiling,5,Retired
1099,DOMINION ENERGY INC,4029,2005,763,Thos. E. Capps,5,Retired
1100,DOMINION ENERGY INC,4029,2018,16156,Thomas F. Farrell II,5,Retired
1102,DONALDSON CO INC,4036,2003,3052,William G. Van Dyke,5,Retired
1108,DONNELLEY (R R) & SONS CO,4040,2006,29188,Mark Alan Angelson,5,Retired
1109,DONNELLEY (R R) & SONS CO,4040,2016,29191,Thomas J. Quinlan III,7,Other
1112,DOVER CORP,4058,2004,776,Thomas L. Reece,5,Retired
1113,DOVER CORP,4058,2008,25019,Ronald L. Hoffman,5,Retired
1114,DOVER CORP,4058,2017,37150,Robert A. Livingston,5,Retired
1117,DOWDUPONT INC,4060,2000,783,William S. Stavropoulos,5,Retired
1119,DOWDUPONT INC,4060,2004,783,William S. Stavropoulos,5,Retired
1120,DOWDUPONT INC,4060,2017,26893,Andrew N. Liveris A.O. AO,7,Other
1121,DUPONT DE NEMOURS INC,4060,2018,58698,Edward D. Breen,7,Other
1123,DOW JONES & CO INC,4062,2006,23539,Richard F. Zannino,7,Other
1134,ASCENA RETAIL GROUP INC,4072,2002,5898,Elliot S. Jaffe,5,Retired
1139,DREYER'S GRAND ICE CRM HLDGS,4078,2004,3061,T. Gary Rogers,7,Other
1143,DU PONT (E I) DE NEMOURS,4087,2008,12063,Charles O. Holliday Jr.,5,Retired
1149,DUKE ENERGY CORP,4093,2005,13986,Paul M. Anderson,5,Retired
1150,DUKE ENERGY CORP,4093,2012,32403,James E. Rogers Jr.,5,Retired
1155,DUN & BRADSTREET CORP,4094,2004,21299,Allan Z. Loren,5,Retired
1156,DUN & BRADSTREET CORP,4094,2009,23924,Steven W. Alesio,5,Retired
1157,DUN & BRADSTREET CORP,4094,2013,25590,Sara Mathew,5,Retired
1160,DUQUESNE LIGHT HOLDINGS INC,4103,2001,18418,David D. Marshall,7,Other
1161,DUQUESNE LIGHT HOLDINGS INC,4103,2006,19201,Morgan K. O'Brien,7,Other
1165,FLOWSERVE CORP,4108,2004,18841,C. Scott Greer,5,Retired
1167,FLOWSERVE CORP,4108,2009,30151,Lewis Mark Kling,5,Retired
1168,FLOWSERVE CORP,4108,2016,31366,Mark A. Blinn,5,Retired
1173,ACTERNA CORP,4132,2002,20931,Ned C. Lautenbach,5,Retired
1175,PERKINELMER INC,4145,2007,16611,Gregory L. Summe,6,New Opportunity
1181,EASTGROUP PROPERTIES,4193,2015,29696,David H. Hoster II,5,Retired
1185,EASTMAN KODAK CO,4194,2004,12110,Daniel A. Carp,5,Retired
1186,EASTMAN KODAK CO,4194,2013,27277,Antonio M. Perez,5,Retired
1187,EASTMAN KODAK CO,4194,2019,50498,Jeffrey J. Clarke M.B.A.,5,Retired
1189,EATON CORP PLC,4199,2000,834,Stephen R. Hardis,5,Retired
1190,EATON CORP PLC,4199,2015,836,Alexander M. Cutler,5,Retired
1192,EATON VANCE CORP,4201,2007,10310,James Benjamin Hawkes,5,Retired
1198,ECHO BAY MINES LTD,4205,2001,14851,Robert Leigh Leclerc,7,Other
1200,ECOLAB INC,4213,2003,849,Allan L. Schuman,5,Retired
1204,EDO CORP,4222,2006,27101,James M. Smith,7,Other
1205,EDWARDS (A G) INC,4230,2000,3087,Benjamin F. Edwards III,5,Retired
1206,EDWARDS (A G) INC,4230,2006,3090,Robert L. Bagby,7,Other
1207,EL PASO ELECTRIC CO,4241,2001,23052,James S. Haines Jr.,5,Retired
1208,EL PASO ELECTRIC CO,4241,2006,23054,Gary R. Hedrick,5,Retired
1210,EL PASO ELECTRIC CO,4241,2008,23055,Julius Frank Bates,7,Other
1212,EL PASO ELECTRIC CO,4241,2015,46997,Thomas V. Shockley III,5,Retired
1215,EL PASO CORP,4242,2003,28146,"Ronald L. Kuehn, Jr.",7,Other
1216,EL PASO CORP,4242,2011,28143,Douglas L. Foshee,7,Other
1218,ELKCORP,4251,2001,17679,Harold K. Work,5,Retired
1221,ELECTRO SCIENTIFIC INDS INC,4274,2002,24238,David F. Bolender,5,Retired
1222,ELECTRO SCIENTIFIC INDS INC,4274,2003,15420,Barry L. Harmon,7,Other
1225,ELECTRO SCIENTIFIC INDS INC,4274,2017,55572,Michael D. Burger,7,Other
1226,EMS TECHNOLOGIES INC,4279,2006,36211,Alfred G. Hansen,5,Retired
1228,EMS TECHNOLOGIES INC,4279,2010,36208,Neilson A. Mackay,7,Other
1229,EMERSON ELECTRIC CO,4321,2000,853,Charles F. Knight,5,Retired
1231,EMULEX CORP,4340,2006,18384,Paul F. Folino,5,Retired
1232,EMULEX CORP,4340,2013,28173,James M. McCluney,5,Retired
1233,EMULEX CORP,4340,2014,38275,Jeffrey W. Benck,7,Other
1235,ENERGEN CORP,4351,2006,5915,William Michael Warren Jr.,5,Retired
1236,ENERGEN CORP,4351,2017,13622,James T. McManus II,7,Other
1239,ENGELHARD CORP,4371,2000,858,Orin R. Smith,5,Retired
1240,ENGELHARD CORP,4371,2005,12234,Barry W. Perry,7,Other
1241,ENGINEERED SUPPORT SYSTEMS,4372,2005,31646,Gerald A. Potthoff,7,Other
1244,ATMOS ENERGY CORP,4383,2010,13623,Robert W. Best,5,Retired
1245,ATMOS ENERGY CORP,4383,2017,33845,Kim R. Cocklin,5,Retired
1251,TXU GAS CO,4393,2003,22676,Erle Nye,7,Other
1256,EQUIFAX INC,4423,2005,3106,Thomas F. Chapman,5,Retired
1261,EQT CORP,4430,2009,21581,Murry Steven Gerber,5,Retired
1262,EQT CORP,4430,2016,21582,David L. Porges,7,Other
1263,EQT CORP,4430,2018,36926,Steven T. Schlotterbeck,7,Other
1266,ESTERLINE TECHNOLOGIES CORP,4460,2009,16175,Robert William Cremin,5,Retired
1267,ESTERLINE TECHNOLOGIES CORP,4460,2013,38924,Bradley Richard Lawrence,5,Retired
1268,ESTERLINE TECHNOLOGIES CORP,4460,2018,50027,Curtis Carl Reusser,7,Other
1269,NEWMARKET CORP,4462,2000,3109,Bruce C. Gottwald,5,Retired
1271,EXAR CORP,4476,2003,22797,Donald L. Ciffone Jr.,5,Retired
1272,EXAR CORP,4476,2006,22799,Roubik Gregorian,5,Retired
1273,EXAR CORP,4476,2007,33681,Richard Louis Leza Sr.,7,Other
1274,EXAR CORP,4476,2008,35847,John S. McFarlane,7,Other
1275,EXAR CORP,4476,2011,38152,Pedro P. Rodriguez,5,Retired
1279,DMC GLOBAL INC,4497,2012,61589,Yvon Pierre Cariou,5,Retired
1282,EXXON MOBIL CORP,4503,2005,870,Lee R. Raymond,5,Retired
1283,EXXON MOBIL CORP,4503,2016,27551,Rex W. Tillerson,5,Retired
1285,FMC CORP,4510,2001,875,Robert N. Burt,5,Retired
1286,FMC CORP,4510,2009,21160,William Gerald Walter,5,Retired
1288,NEXTERA ENERGY INC,4517,2000,880,James L. Broadhead,5,Retired
1289,NEXTERA ENERGY INC,4517,2011,22744,Lewis Hay III,5,Retired
1291,JO-ANN STORES INC,4523,2005,5939,Alan Rosskamm,5,Retired
1292,JO-ANN STORES INC,4523,2010,33379,Darrell D. Webb,6,New Opportunity
1294,FAMILY DOLLAR STORES,4560,2014,13568,Howard R. Levine,7,Other
1297,FEDDERS CORP,4595,2005,8925,Sal Giordano Jr.,5,Retired
1302,FEDERAL-MOGUL HOLDINGS CORP,4600,2003,24653,Frank E. Macher,5,Retired
1303,FEDERAL-MOGUL HOLDINGS CORP,4600,2004,24654,Charles G. McClure Jr.,6,New Opportunity
1304,FEDERAL-MOGUL HOLDINGS CORP,4600,2011,31657,Jos Maria Alapont,5,Retired
1306,FEDERAL-MOGUL HOLDINGS CORP,4600,2014,47001,Rainer Jueckstock,7,Other
1307,FEDERAL-MOGUL HOLDINGS CORP,4600,2015,51068,Daniel A. Ninivaggi,6,New Opportunity
1311,FANNIE MAE,4601,2011,31913,Michael J. Williams,5,Retired
1312,FANNIE MAE,4601,2018,38930,Timothy J. Mayopoulos,5,Retired
1318,FEDERAL SIGNAL CORP,4608,2008,34642,James E. Goodwin,7,Other
1320,FEDERAL SIGNAL CORP,4608,2015,43316,Dennis J. Martin,5,Retired
1323,MACY'S INC,4611,2002,8927,James M. Zimmerman,5,Retired
1324,MACY'S INC,4611,2016,14570,Terry J. Lundgren,5,Retired
1331,FIFTH THIRD BANCORP,4640,2006,3134,George A. Schaefer Jr.,5,Retired
1332,FIFTH THIRD BANCORP,4640,2015,26655,Kevin T. Kabat,5,Retired
1339,REGIONS FINANCIAL CORP,4674,2004,3141,Carl E. Jones Jr.,7,Other
1340,REGIONS FINANCIAL CORP,4674,2006,29046,Jackson W. Moore Jr.,7,Other
1342,REGIONS FINANCIAL CORP,4674,2018,34837,O. B. Grayson Hall Jr.,5,Retired
1343,INAMED CORP,4675,2000,23064,Ilan K. Reich,5,Retired
1344,INAMED CORP,4675,2001,23061,Richard G. Babbitt,5,Retired
1345,INAMED CORP,4675,2004,24299,Nicholas L. Teti,7,Other
1347,FIRSTMERIT CORP,4678,2005,9980,John R. Cochran,5,Retired
1348,FIRSTMERIT CORP,4678,2015,32880,Paul G. Greig,7,Other
1352,U S BANCORP/DE-OLD,4682,2000,3149,John F. Grundhofer,7,Other
1353,TRUSTMARK CORP,4685,2010,38936,Richard G. Hickson,5,Retired
1357,M & T BANK CORP,4699,2006,11455,Robert Emmet Sadler Jr.,5,Retired
1358,M & T BANK CORP,4699,2017,10867,Robert G. Wilmers,5,Retired
1362,BANCWEST CORP,4708,2000,10868,Walter Arthur Dods Jr.,7,Other
1364,CHEMFIRST INC,4719,2001,915,J. Kelley Williams,7,Other
1365,U S BANCORP,4723,2001,23559,John F. Grundhofer,5,Retired
1366,U S BANCORP,4723,2006,10975,Jerry A. Grundhofer,5,Retired
1367,U S BANCORP,4723,2016,11950,Richard K. Davis,5,Retired
1371,FIRST HORIZON NATIONAL CORP,4737,2002,3166,Ralph Horn,5,Retired
1378,FIRST VIRGINIA BANKS INC,4742,2002,3172,Barry J. Fitzpatrick,7,Other
1380,FLEETBOSTON FINANCIAL CORP,4764,2001,925,Terrence Murray,5,Retired
1381,FLEETBOSTON FINANCIAL CORP,4764,2003,18495,Charles K. Gifford,7,Other
1383,FLEETWOOD ENTERPRISES INC,4768,2000,931,Glenn F. Kummer,5,Retired
1384,FLEETWOOD ENTERPRISES INC,4768,2001,15270,Nelson W. Potter,5,Retired
1385,FLEETWOOD ENTERPRISES INC,4768,2004,26221,Edward B. Caudill,5,Retired
1386,FLEETWOOD ENTERPRISES INC,4768,2007,933,Elden L. Smith,7,Other
1393,FLORIDA ROCK INDUSTRIES INC,4802,2007,15771,"John Daniel Baker, II",7,Other
1394,FLOW INTL CORP,4807,2001,5966,Ronald W. Tarrant,5,Retired
1395,FLOW INTL CORP,4807,2006,26245,Stephen R. Light,5,Retired
1396,FLOW INTL CORP,4807,2012,35689,Charles M. Brown,7,Other
1397,FLOWERS FOODS INC,4809,2003,3185,Amos R. McMullian,5,Retired
1398,FLOWERS FOODS INC,4809,2012,9551,George E. Deese,5,Retired
1399,FLOWERS FOODS INC,4809,2018,26112,Allen L. Shiver,5,Retired
1402,FLUOR CORP,4818,2001,15731,Philip J. Carroll Jr.,5,Retired
1403,FLUOR CORP,4818,2010,18042,Alan Lee Boeckmann,5,Retired
1404,FLUOR CORP,4818,2018,37031,David Thomas Seaton,7,Other
1406,TRUE NORTH COMMUNICATIONS,4834,2000,14711,David A. Bell,7,Other
1411,FORD MOTOR CO,4839,2006,23940,William Clay Ford Jr.,5,Retired
1412,FORD MOTOR CO,4839,2013,32416,Alan R. Mulally,5,Retired
1418,FOREST OIL CORP -OLD,4844,2003,22772,Robert S. Boswell,5,Retired
1420,FOREST OIL CORP -OLD,4844,2013,47009,Patrick R. McDonald,7,Other
1422,SWISS ARMY BRANDS INC,4847,2000,10324,J. Merrick Taggart,7,Other
1423,SWISS ARMY BRANDS INC,4847,2001,12796,Peter W. Gilson,7,Other
1425,FOSTER WHEELER AG,4864,2000,953,Richard J. Swift,5,Retired
1426,FOSTER WHEELER AG,4864,2010,28192,Raymond J. Milchovich,5,Retired
1427,FOSTER WHEELER AG,4864,2013,45145,Jerry Kent Masters,7,Other
1428,FRANKLIN ELECTRIC CO INC,4881,2013,44786,R. Scott Trumbull,5,Retired
1431,FRANKLIN RESOURCES INC,4885,2004,3198,Martin L. Flanagan CFA CPA,6,New Opportunity
1432,FRANKLIN RESOURCES INC,4885,2018,20677,Gregory Eugene Johnson CPA,5,Retired
1435,FROZEN FOOD EXPRESS INDS,4918,2010,9553,Stoney M. Stubbs Jr.,5,Retired
1436,FROZEN FOOD EXPRESS INDS,4918,2012,31448,Stoney Russell Stubbs,7,Other
1439,FULLER (H. B.) CO,4926,2006,16046,Albert P. L. Stroucken,5,Retired
1445,G&K SERVICES INC -CL A,4936,2009,26387,Richard L. Marcantonio,5,Retired
1446,G&K SERVICES INC -CL A,4936,2016,35877,Douglas A. Milroy,7,Other
1455,TEGNA INC,4988,2005,963,Douglas H. McCorkindale,5,Retired
1457,TEGNA INC,4988,2016,30259,Gracia Catherine Martore,5,Retired
1462,GAP INC,4990,2014,34180,Glenn K. Murphy B.A. BA,5,Retired
1466,AEROJET ROCKETDYNE HOLDINGS,5018,2002,15898,Robert A. Wolfe,5,Retired
1467,AEROJET ROCKETDYNE HOLDINGS,5018,2007,18303,Terry L. Hall CPA PFS,5,Retired
1468,AEROJET ROCKETDYNE HOLDINGS,5018,2009,32128,J. Scott Neish,7,Other
1472,GENENTECH INC,5020,2007,4777,Arthur D. Levinson,7,Other
1475,HARCOURT GENERAL INC,5038,2000,8945,Brian J. Knez,7,Other
1478,GENERAL DYNAMICS CORP,5046,2008,981,Nicholas D. Chabraja,5,Retired
1479,GENERAL DYNAMICS CORP,5046,2012,38945,Jay Lynn Johnson,5,Retired
1481,GENERAL ELECTRIC CO,5047,2001,984,John F. Welch Jr.,5,Retired
1488,GENERAL MILLS INC,5071,2006,992,Stephen W. Sanger,5,Retired
1489,GENERAL MILLS INC,5071,2016,29646,Kendall J. Powell,5,Retired
1493,GENERAL MOTORS CO,5073,2010,43688,Edward E. Whitacre Jr.,7,Other
1494,GENERAL MOTORS CO,5073,2013,43690,Daniel Francis Akerson,5,Retired
1498,ELECTRONIC DATA SYSTEMS CORP,5074,2007,26942,Michael H. Jordan,7,Other
1500,GPU INC,5079,2000,5335,Fred D. Hafer,7,Other
1505,SPX CORP,5087,2015,17359,Christopher J. Kearney,5,Retired
1510,GENESCO INC,5109,2001,1014,Ben T. Harris,5,Retired
1511,GENESCO INC,5109,2007,17034,Hal N. Pennington,5,Retired
1513,GENTEX CORP,5116,2016,6005,Fred T. Bauer,5,Retired
1514,GENUINE PARTS CO,5125,2004,1016,Larry L. Prince,5,Retired
1515,GENUINE PARTS CO,5125,2015,1017,Thomas C. Gallagher,5,Retired
1518,GEORGIA-PACIFIC CORP,5134,2004,1023,Alston D. Correll,7,Other
1522,GERBER SCIENTIFIC INC,5142,2010,22837,Marc T. Giles,7,Other
1523,GETTY REALTY CORP,5149,2009,43332,Leo Liebowitz,5,Retired
1524,GETTY REALTY CORP,5149,2015,43694,David B. Driscoll,5,Retired
1533,GILLETTE CO,5169,2004,23787,James Marshall Kilts,7,Other
1535,GLATFELTER,5179,2010,3231,George H. Glatfelter II,5,Retired
1538,GLOBALSANTAFE CORP,5187,2000,16449,Robert E. Rose,5,Retired
1539,GLOBALSANTAFE CORP,5187,2002,24670,C. Stedman Garber Jr.,5,Retired
1540,GLOBALSANTAFE CORP,5187,2006,3237,Jon A. Marshall,7,Other
1542,GOLDEN WEST FINANCIAL CORP,5216,2005,1040,Herbert M. Sandler,7,Other
1543,GOLDEN WEST FINANCIAL CORP,5216,2005,1041,Marion O. Sandler,7,Other
1545,GOODRICH CORP,5229,2002,1048,David L. Burner,5,Retired
1546,GOODRICH CORP,5229,2011,11879,Marshall O. Larsen,7,Other
1548,GOODYEAR TIRE & RUBBER CO,5234,2002,1054,Samir G. Gibara,5,Retired
1549,GOODYEAR TIRE & RUBBER CO,5234,2009,20926,Robert J. Keegan,5,Retired
1555,GRACE (W R) & CO,5250,2004,16412,Paul J. Norris,5,Retired
1556,GRACE (W R) & CO,5250,2018,31669,Alfred E. Festa,5,Retired
1559,GRACO INC,5252,2000,15466,George Aristides,5,Retired
1560,GRACO INC,5252,2006,24193,David A. Roberts,6,New Opportunity
1563,GRAINGER (W W) INC,5256,2007,1062,Richard Lee Keyser,5,Retired
1564,GRAINGER (W W) INC,5256,2016,25083,James T. Ryan,5,Retired
1567,GREAT ATLANTIC & PAC TEA CO,5301,2004,12983,Christian Wilhelm Erich Haub,5,Retired
1569,GREAT ATLANTIC & PAC TEA CO,5301,2009,12983,Christian Wilhelm Erich Haub,7,Other
1578,GREEN MOUNTAIN POWER CORP,5330,2005,6018,Christopher L. Dutton,7,Other
1580,GREIF INC -CL A,5338,2011,36070,Michael J. Gasser,5,Retired
