dismissal_dataset_id,coname,gvkey,fyear,co_per_rol,exec_fullname,departure_code,CEO_left_due_to
8154,MASSEY ENERGY CO,141400,2010,22584,Donald L. Blankenship,4,Legal Violation
8158,AGERE SYSTEMS INC,141845,2005,23495,John T. Dickson,3,Poor Job Performance
8161,ODYSSEY HEALTHCARE INC,141847,2004,25953,David C. Gasmire,4,Legal Violation
8168,NORTHERN OIL & GAS INC,142337,2016,43555,Michael L. Reger,3,Poor Job Performance
8174,PEABODY ENERGY CORP,142460,2014,28822,Gregory H. Boyce,3,Poor Job Performance
8176,ARBITRON INC,142748,2008,21862,Stephen B. Morris,3,Poor Job Performance
8177,ARBITRON INC,142748,2009,42439,Michael P. Skarzynski,4,Legal Violation
8183,SYNAPTICS INC,142814,2010,36444,Thomas J. Tiernan,3,Poor Job Performance
8185,SYNAPTICS INC,142814,2018,46377,Richard A. Bergman,3,Poor Job Performance
8186,MONDELEZ INTERNATIONAL INC,142953,2005,23490,Roger K. Deromedi,3,Poor Job Performance
8187,MONDELEZ INTERNATIONAL INC,142953,2017,23492,Irene B. Rosenfeld,3,Poor Job Performance
8193,ACCENTURE PLC,143357,2020,44905,Pierre Nanterme,2,Illness
8195,MEDCATH CORP,143605,2011,33917,O. Edwin French,3,Poor Job Performance
8209,CROSS COUNTRY HEALTHCARE INC,144396,2018,49123,William J. Grubbs,3,Poor Job Performance
8213,ARAMARK CORP,144519,2004,23515,William Leonard,3,Poor Job Performance
8218,ZIMMER BIOMET HOLDINGS INC,144559,2017,25139,David C. Dvorak,3,Poor Job Performance
8226,ANTHEM INC,145046,2012,34281,Angela Rose Fick Braly,3,Poor Job Performance
8227,ANTHEM INC,145046,2017,49128,Joseph R. Swedish M.H.A.,3,Poor Job Performance
8231,GAMESTOP CORP,145049,2017,37664,J. Paul Raines,2,Illness
8233,WCI COMMUNITIES INC,145186,2008,53770,Jerry L. Starkey,3,Poor Job Performance
8237,WEIGHT WATCHERS INTL INC,145308,2013,32936,David P. Kirchhoff,3,Poor Job Performance
8238,WEIGHT WATCHERS INTL INC,145308,2016,49131,James Robert Chambers,3,Poor Job Performance
8250,ADVANCE AUTO PARTS INC,145977,2006,29139,Michael N. Coppola,3,Poor Job Performance
8262,CUTERA INC,146648,2018,60228,James A. Reinstein,3,Poor Job Performance
8264,MEDICOR LTD,146739,2006,31849,Theodore R. Maloney,4,Legal Violation
8267,ATC VENTURES GROUP INC,147101,2008,38199,Randy J. Kempf,3,Poor Job Performance
8268,ATC VENTURES GROUP INC,147101,2009,38198,Jeffrey M. Tetzlaff,3,Poor Job Performance
8273,JETBLUE AIRWAYS CORP,147305,2006,27804,David Gary Neeleman,3,Poor Job Performance
8274,JETBLUE AIRWAYS CORP,147305,2014,27805,David Barger,3,Poor Job Performance
8285,ARO LIQUIDATION INC,147661,2014,36031,Thomas P. Johnson,3,Poor Job Performance
8291,FAIRPOINT COMMUNICATIONS INC,148217,2010,42733,David L. Hauser,3,Poor Job Performance
8295,FORMFACTOR INC,148390,2008,58351,Igor Y. Khandros,3,Poor Job Performance
8296,FORMFACTOR INC,148390,2009,58356,Mario Ruscev,3,Poor Job Performance
8301,KIRKLAND'S INC,148391,2017,42842,W. Michael Madden,3,Poor Job Performance
8307,RED ROBIN GOURMET BURGERS,148470,2005,29775,Michael J. Snyder,4,Legal Violation
8317,CME GROUP INC,149070,2012,28696,Craig Steven Donohue,3,Poor Job Performance
8320,FREEPORT MCMRN OIL&GAS -REDH,149268,2014,36108,James C. Flores,3,Poor Job Performance
8321,WYNN RESORTS LTD,149318,2017,37104,Stephen A. Wynn,4,Legal Violation
8326,BANC OF CALIFORNIA INC,149618,2016,53005,Steven A. Sugarman J.D.,3,Poor Job Performance
8327,BANC OF CALIFORNIA INC,149618,2019,59623,Douglas H. Bowers,3,Poor Job Performance
8329,CIT GROUP INC,149738,2009,29032,Jeffrey M. Peek,3,Poor Job Performance
8347,SEAGATE TECHNOLOGY PLC,150937,2009,26699,William D. Watkins,3,Poor Job Performance
8350,IPAYMENT INC,151832,2010,29716,Gregory S. Daily,4,Legal Violation
8352,MOLINA HEALTHCARE INC,152149,2016,34878,Joseph Mario Molina,3,Poor Job Performance
8358,TRUE RELIGION APPAREL INC,153028,2012,36467,Jeffrey Lubell,3,Poor Job Performance
8359,AXIS CAPITAL HOLDINGS LTD,153130,2011,30338,John R. Charman,3,Poor Job Performance
8367,PROVIDENCE SERVICE CORP,154758,2017,53340,James M. Lindstrom,3,Poor Job Performance
8371,LKQ CORP,155394,2016,34867,Robert Louis Wagman,2,Illness
8374,XPERI CORPORATION,156153,2008,39885,Bruce M. McWilliams,3,Poor Job Performance
8376,XPERI CORPORATION,156153,2013,45767,Robert A. Young Ph.D.,4,Legal Violation
8377,XPERI CORPORATION,156153,2016,49150,Thomas A. Lacey,3,Poor Job Performance
8383,AMERICAN EQTY INVT LIFE HLDG,156383,2011,49729,Wendy Carlson Waugaman,1,Death
8387,CONN'S INC,156614,2015,61465,Theodore M. Wright,3,Poor Job Performance
8395,TEMPUR SEALY INTL INC,156861,2015,46042,Mark A. Sarvary,3,Poor Job Performance
8400,COMPASS MINERALS INTL INC,157153,2018,49155,Francis J. Malecha,3,Poor Job Performance
8408,FREESCALE SEMICONDUCTOR INC,157858,2007,28445,Michel Mayer,3,Poor Job Performance
8413,GENWORTH FINANCIAL INC,158354,2012,30803,Michael Desmond Fraizer,3,Poor Job Performance
8416,SYNIVERSE HOLDINGS INC-OLD,158473,2010,39911,Tony G. Holcombe,3,Poor Job Performance
8417,SYNIVERSE HOLDINGS INC-OLD,158473,2014,39907,Jeffrey S. Gordon,3,Poor Job Performance
8424,PROCERA NETWORKS INC,158791,2014,46595,James F. Brear,3,Poor Job Performance
8431,HOSPIRA INC,160255,2010,28952,Christopher B. Begley,3,Poor Job Performance
8444,SYMMETRY MEDICAL INC,160600,2010,35054,Brian S. Moore,4,Legal Violation
8447,INNOVIVA INC,160668,2017,53988,Michael W. Aguiar,3,Poor Job Performance
8470,MOSAIC CO,162129,2015,44927,James T. Prokopanko,2,Illness
8479,PRESTIGE CONSUMER HEALTHCARE,162335,2008,43581,Mark Pettie,3,Poor Job Performance
8488,FTD COMPANIES INC,162386,2017,60253,John C. Walden,3,Poor Job Performance
8490,ALPHA NATURAL RESOURCES INC,162448,2008,44584,Michael J. Quillen,3,Poor Job Performance
8498,VERIFONE SYSTEMS INC,162733,2012,44595,Douglas G. Bergeron,3,Poor Job Performance
8512,DIAMOND FOODS INC,163627,2012,36513,Michael J. Mendes,4,Legal Violation
8521,COOPER-STANDARD HOLDINGS INC,163765,2008,53791,Edward A. Hasler,3,Poor Job Performance
8529,RUTHS HOSPITALITY GROUP INC,163891,2008,32647,Craig S. Miller,3,Poor Job Performance
8545,TRONOX LTD,164363,2008,30873,Thomas W. Adams,3,Poor Job Performance
8547,TRONOX LTD,164363,2016,46053,Thomas J. Casey,2,Illness
8562,KAPSTONE PAPER & PACKAGING,164680,2016,43221,Roger Warren Stone,2,Illness
8566,CROCS INC,164755,2009,42659,John H. Duerden,4,Legal Violation
8569,CROCS INC,164755,2016,53366,Gregg S. Ribatt,3,Poor Job Performance
8584,VIACOM INC,165675,2006,30941,Thomas E. Freston,3,Poor Job Performance
8585,VIACOM INC,165675,2016,32628,Philippe P. Dauman,3,Poor Job Performance
8588,LIVE NATION ENTERTAINMENT,165746,2008,36298,Michael Cohl,3,Poor Job Performance
8590,NTELOS HOLDINGS CORP,165845,2014,39986,James A. Hyde,3,Poor Job Performance
8595,CHIPOTLE MEXICAN GRILL INC,165914,2016,36061,Montgomery F. Moran,3,Poor Job Performance
8596,CHIPOTLE MEXICAN GRILL INC,165914,2017,36060,M. Steven Ells,3,Poor Job Performance
8602,ROSETTA RESOURCES INC,166061,2012,46267,Randy L. Limbacher,3,Poor Job Performance
8613,SYNCHRONOSS TECHNOLOGIES,166593,2017,43227,Stephen G. Waldis,3,Poor Job Performance
8614,CUSTOMERS BANCORP INC,170396,2009,53369,Kenneth B. Mumma,3,Poor Job Performance
8622,GLOBUS MEDICAL INC,171002,2017,53993,David C. Paul,2,Illness
8624,BLOOMIN' BRANDS INC,171049,2018,62776,Elizabeth A. Smith,3,Poor Job Performance
8630,COMMVAULT SYSTEMS INC,174077,2018,39997,Neil Robert Hammer,3,Poor Job Performance
8636,KBR INC,174310,2013,34748,William P. Utt,3,Poor Job Performance
8641,EHEALTH INC,174389,2015,40000,Gary L. Lauer,3,Poor Job Performance
8644,WINDSTREAM HOLDINGS INC,174490,2014,36012,Jeffery R. Gardner,3,Poor Job Performance
8661,HANESBRANDS INC,175319,2016,36081,Richard A. Noll,3,Poor Job Performance
8666,FIRST SOLAR INC,175404,2011,42469,Robert J. Gillette,3,Poor Job Performance
8682,SOURCEFIRE INC,176556,2008,42867,E. Wayne Jackson III,3,Poor Job Performance
8683,SOURCEFIRE INC,176556,2012,42871,John C. Burris,2,Illness
8713,COMSCORE INC,177780,2016,47670,Serge Matta,4,Legal Violation
8722,REX ENERGY CORP,177896,2011,49763,Daniel J. Churay J.D.,3,Poor Job Performance
8726,DHI GROUP INC,177943,2017,46268,Michael P. Durney,3,Poor Job Performance
8727,DOLAN CO,177982,2012,42668,James P. Dolan,3,Poor Job Performance
8728,MIMEDX GROUP INC,178157,2009,51484,Thomas W. D'Alonzo,3,Poor Job Performance
8730,MIMEDX GROUP INC,178157,2018,51487,Parker H. Petit,4,Legal Violation
8735,TERADATA CORP,178310,2015,35981,Michael F. Koehler,3,Poor Job Performance
8736,TERADATA CORP,178310,2018,54550,Victor Lynn Lund,3,Poor Job Performance
8737,TERADATA CORP,178310,2019,54549,Oliver Ratzesberger,3,Poor Job Performance
8746,PATRIOT COAL CORP,178608,2011,36103,Richard M. Whiting,3,Poor Job Performance
8747,PATRIOT COAL CORP,178608,2012,47672,"Irl F. Engelhardt, MBA",3,Poor Job Performance
8749,ULTA BEAUTY INC,178704,2010,53085,Lyn Kirby,3,Poor Job Performance
8758,APPROACH RESOURCES INC,178798,2018,44668,"J. Ross Craft, P.E.",3,Poor Job Performance
8762,LUMBER LIQUIDATORS HLDGS INC,178806,2014,45864,Robert M. Lynch,3,Poor Job Performance
8763,LUMBER LIQUIDATORS HLDGS INC,178806,2016,53095,John M. Presley,3,Poor Job Performance
8769,RUBICON TECHNOLOGY INC,178865,2016,44672,William F. Weissman,3,Poor Job Performance
8774,ENTROPIC COMMUNICATIONS INC,178943,2014,44673,Patrick C. Henry,3,Poor Job Performance
8786,CARDIOVASCULAR SYSTEMS INC,179413,2016,61514,David L. Martin,2,Illness
8791,BIOTELEMETRY INC,179441,2007,53827,James M. Sweeney,3,Poor Job Performance
8792,BIOTELEMETRY INC,179441,2009,53830,Arie Cohen,3,Poor Job Performance
8810,SOLARWINDS CORP,179690,2009,46281,Michael S. Bennett,2,Illness
8819,RACKSPACE HOSTING INC,179925,2013,43040,A. Lanham Napier,3,Poor Job Performance
8827,BLACK KNIGHT INC,180272,2010,36616,Jeffrey S. Carbiener,2,Illness
8838,ROADRUNNER TRANS SYSTEMS INC,180562,2016,48661,Mark A. DiBlasi,3,Poor Job Performance
8857,CLEARWATER PAPER CORP,181931,2012,37541,Gordon L. Jones,3,Poor Job Performance
8861,U S SILICA HOLDINGS INC,181989,2011,48670,Brian Slobodow,2,Illness
8884,AOL INC,183920,2009,40071,Randel A. Falco,3,Poor Job Performance
8903,TANGOE INC,184715,2014,47769,Albert R. Subbloie Jr.,3,Poor Job Performance
8915,GLOBAL BROKERAGE INC,185518,2016,48075,Dror Niv,4,Legal Violation
8925,C&J ENERGY SERVICES INC,186336,2015,46935,Joshua E. Comstock,1,Death
8931,FRANCESCAS HOLDINGS CORP,187041,2014,47689,Neill P. Davis,3,Poor Job Performance
8934,FRANCESCAS HOLDINGS CORP,187041,2018,55446,Steven Paul Lawrence,3,Poor Job Performance
8935,WAGEWORKS INC,187105,2017,48089,Joseph L. Jackson,3,Poor Job Performance
8939,HOMESTREET INC,187164,2010,54013,Bruce W. Williams,3,Poor Job Performance
8954,ERA GROUP INC,187766,2011,46938,Edward Washecka,3,Poor Job Performance
8964,XYLEM INC,189491,2013,44955,Gretchen W. McClain,3,Poor Job Performance
8975,ACADIA HEALTHCARE CO INC,192255,2018,55158,Joey A. Jacobs,3,Poor Job Performance
8989,WELLCARE HEALTH PLANS INC,260778,2007,33146,Todd S. Farha,4,Legal Violation
8990,WELLCARE HEALTH PLANS INC,260778,2009,38104,Heath Glenn Schiesser,3,Poor Job Performance
8991,WELLCARE HEALTH PLANS INC,260778,2013,42672,Alexander Robb Cunningham,3,Poor Job Performance
8994,BLACKBAUD INC,260893,2013,33312,Marc E. Chardon,3,Poor Job Performance
8996,NUVASIVE INC,264385,2014,44700,Alexis V. Lukianov,4,Legal Violation
8997,NUVASIVE INC,264385,2018,53137,Gregory T. Lucier,3,Poor Job Performance
8999,ANGIODYNAMICS INC,264387,2010,49807,Johannes C. M. Keltjens,3,Poor Job Performance
9003,BLUE NILE INC,264391,2011,33250,Diane M. Irvine,3,Poor Job Performance
9006,CARDTRONICS PLC,264397,2008,43622,Jack M. Antonini,3,Poor Job Performance
556717,RENT-A-CENTER INC,31460,2017,36115,Mark E. Speese,3,Poor Job Performance
559030,TEXAS INSTRUMENTS INC,10499,2018,43399,Brian T. Crutcher,4,Legal Violation
559032,HARMAN INTERNATIONAL INDS,12788,2006,31603,Douglas Allen Pertz,3,Poor Job Performance
559036,OFFICEMAX INC,2290,2004,11875,Christopher C. Milliken,4,Legal Violation
